sample,file,algorithm,slots,runtime
3329,data_10-0.64-82261.in,code2,5,8.400000e-05
3330,data_20-0.5-84888.in,code1,5,1.221000e-03
3331,data_20-0.5-84888.in,code2,5,9.680000e-04
3332,data_70-0.64-11961.in,code1,-1,1.000000e+02
3333,data_70-0.64-11961.in,code2,-1,1.000000e+02
3334,data_60-0.5-25053.in,code1,-1,1.000000e+02
3335,data_60-0.5-25053.in,code2,-1,1.000000e+02
3336,data_60-0.34-45495.in,code1,-1,1.000000e+02
3337,data_60-0.34-45495.in,code2,-1,1.000000e+02
3338,data_20-0.34-87626.in,code1,5,8.580000e-04
3339,data_20-0.34-87626.in,code2,5,1.596000e-03
3340,data_90-0.5-25053.in,code1,-1,1.000000e+02
3341,data_90-0.5-25053.in,code2,-1,1.000000e+02
3342,data_100-0.58-30592.in,code1,-1,1.000000e+02
3343,data_100-0.58-30592.in,code2,-1,1.000000e+02
3344,data_100-0.02-84888.in,code1,3,3.475025e+01
3345,data_100-0.02-84888.in,code2,-1,1.000000e+02
3346,data_60-0.64-85360.in,code1,-1,1.000000e+02
3347,data_60-0.64-85360.in,code2,-1,1.000000e+02
3348,data_90-0.62-47252.in,code1,-1,1.000000e+02
3349,data_90-0.62-47252.in,code2,-1,1.000000e+02
3350,data_80-0.02-72984.in,code1,-1,1.000000e+02
3351,data_80-0.02-72984.in,code2,-1,1.000000e+02
3352,data_40-0.64-82261.in,code1,-1,1.000000e+02
3353,data_40-0.64-82261.in,code2,-1,1.000000e+02
3354,data_80-0.02-93196.in,code1,3,2.268392e+01
3355,data_80-0.02-93196.in,code2,-1,1.000000e+02
3356,data_50-0.64-37303.in,code1,-1,1.000000e+02
3357,data_50-0.64-37303.in,code2,-1,1.000000e+02
3358,data_80-0.58-87626.in,code1,-1,1.000000e+02
3359,data_80-0.58-87626.in,code2,-1,1.000000e+02
3360,data_70-0.02-72984.in,code1,-1,1.000000e+02
3361,data_70-0.02-72984.in,code2,-1,1.000000e+02
3362,data_30-0.64-11961.in,code1,8,9.184954e+00
3363,data_30-0.64-11961.in,code2,-1,1.000000e+02
3364,data_60-0.58-45455.in,code1,-1,1.000000e+02
3365,data_60-0.58-45455.in,code2,-1,1.000000e+02
3366,data_10-0.64-87626.in,code1,5,2.500000e-05
3367,data_10-0.64-87626.in,code2,5,9.000000e-06
3368,data_100-0.5-22170.in,code1,-1,1.000000e+02
3369,data_100-0.5-22170.in,code2,-1,1.000000e+02
3370,data_10-0.62-35661.in,code1,5,9.000000e-05
3371,data_10-0.62-35661.in,code2,5,3.800000e-05
3372,data_50-0.02-11974.in,code1,3,7.192430e-01
3373,data_50-0.02-11974.in,code2,3,8.071440e-01
3374,data_50-0.02-85360.in,code1,2,5.078370e-01
3375,data_50-0.02-85360.in,code2,2,3.609190e-01
3376,data_70-0.5-26078.in,code1,-1,1.000000e+02
3377,data_70-0.5-26078.in,code2,-1,1.000000e+02
3378,data_30-0.34-25053.in,code1,5,1.067795e+00
3379,data_30-0.34-25053.in,code2,5,8.759500e-02
3380,data_20-0.64-45455.in,code1,7,1.273200e-01
3381,data_20-0.64-45455.in,code2,7,1.280620e-01
3382,data_40-0.5-26078.in,code1,-1,1.000000e+02
3383,data_40-0.5-26078.in,code2,-1,1.000000e+02
3384,data_50-0.64-23212.in,code1,-1,1.000000e+02
3385,data_50-0.64-23212.in,code2,-1,1.000000e+02
3386,data_40-0.34-82261.in,code1,6,1.170369e+00
3387,data_40-0.34-82261.in,code2,6,2.162341e+00
3388,data_90-0.02-35031.in,code1,3,2.235601e+01
3389,data_90-0.02-35031.in,code2,-1,1.000000e+02
3390,data_20-0.64-23212.in,code1,7,8.040100e-02
3391,data_20-0.64-23212.in,code2,7,1.042990e-01
3392,data_40-0.02-30592.in,code1,2,2.300000e-04
3393,data_40-0.02-30592.in,code2,2,1.700000e-05
3394,data_50-0.62-34958.in,code1,-1,1.000000e+02
3395,data_50-0.62-34958.in,code2,-1,1.000000e+02
3396,data_80-0.02-70889.in,code1,-1,1.000000e+02
3397,data_80-0.02-70889.in,code2,-1,1.000000e+02
3398,data_80-0.62-30712.in,code1,-1,1.000000e+02
3399,data_80-0.62-30712.in,code2,-1,1.000000e+02
3400,data_40-0.34-22170.in,code1,-1,1.000000e+02
3401,data_40-0.34-22170.in,code2,-1,1.000000e+02
3402,data_90-0.64-35661.in,code1,-1,1.000000e+02
3403,data_90-0.64-35661.in,code2,-1,1.000000e+02
3404,data_40-0.62-20644.in,code1,-1,1.000000e+02
3405,data_40-0.62-20644.in,code2,-1,1.000000e+02
3406,data_10-0.34-37303.in,code1,4,2.800000e-05
3407,data_10-0.34-37303.in,code2,4,1.600000e-05
3408,data_20-0.62-15680.in,code1,6,1.601000e-03
3409,data_20-0.62-15680.in,code2,6,1.455000e-03
3410,data_10-0.64-26078.in,code1,4,2.600000e-05
3411,data_10-0.64-26078.in,code2,4,8.000000e-06
3412,data_50-0.34-87626.in,code1,-1,1.000000e+02
3413,data_50-0.34-87626.in,code2,-1,1.000000e+02
3414,data_20-0.62-72984.in,code1,7,6.368000e-02
3415,data_20-0.62-72984.in,code2,7,2.422530e-01
3416,data_20-0.02-72984.in,code1,2,6.900000e-05
3417,data_20-0.02-72984.in,code2,2,1.300000e-05
3418,data_90-0.5-70889.in,code1,-1,1.000000e+02
3419,data_90-0.5-70889.in,code2,-1,1.000000e+02
3420,data_60-0.34-11961.in,code1,-1,1.000000e+02
3421,data_60-0.34-11961.in,code2,-1,1.000000e+02
3422,data_10-0.64-34958.in,code1,5,2.600000e-05
3423,data_10-0.64-34958.in,code2,5,4.300000e-05
3424,data_30-0.5-25053.in,code1,7,2.555765e+00
3425,data_30-0.5-25053.in,code2,7,3.831680e-01
3426,data_70-0.64-64116.in,code1,-1,1.000000e+02
3427,data_70-0.64-64116.in,code2,-1,1.000000e+02
3428,data_80-0.5-72984.in,code1,-1,1.000000e+02
3429,data_80-0.5-72984.in,code2,-1,1.000000e+02
3430,data_70-0.34-82261.in,code1,-1,1.000000e+02
3431,data_70-0.34-82261.in,code2,-1,1.000000e+02
3432,data_100-0.62-30712.in,code1,-1,1.000000e+02
3433,data_100-0.62-30712.in,code2,-1,1.000000e+02
3434,data_70-0.62-64116.in,code1,-1,1.000000e+02
3435,data_70-0.62-64116.in,code2,-1,1.000000e+02
3436,data_50-0.02-30712.in,code1,2,2.113000e-02
3437,data_50-0.02-30712.in,code2,2,2.500000e-05
3438,data_40-0.02-11974.in,code1,2,3.720000e-04
3439,data_40-0.02-11974.in,code2,2,1.700000e-05
3440,data_70-0.58-14308.in,code1,-1,1.000000e+02
3441,data_70-0.58-14308.in,code2,-1,1.000000e+02
3442,data_90-0.62-45495.in,code1,-1,1.000000e+02
3443,data_90-0.62-45495.in,code2,-1,1.000000e+02
3444,data_70-0.64-34958.in,code1,-1,1.000000e+02
3445,data_70-0.64-34958.in,code2,-1,1.000000e+02
3446,data_30-0.64-35661.in,code1,-1,1.000000e+02
3447,data_30-0.64-35661.in,code2,-1,1.000000e+02
3448,data_50-0.34-93196.in,code1,-1,1.000000e+02
3449,data_50-0.34-93196.in,code2,-1,1.000000e+02
3450,data_10-0.64-45495.in,code1,4,1.700000e-05
3451,data_10-0.64-45495.in,code2,4,3.000000e-05
3452,data_90-0.62-30230.in,code1,-1,1.000000e+02
3453,data_90-0.62-30230.in,code2,-1,1.000000e+02
3454,data_50-0.58-93196.in,code1,-1,1.000000e+02
3455,data_50-0.58-93196.in,code2,-1,1.000000e+02
3456,data_30-0.02-25053.in,code1,2,5.460000e-04
3457,data_30-0.02-25053.in,code2,2,3.240000e-04
3458,data_20-0.5-11974.in,code1,6,1.636456e+00
3459,data_20-0.5-11974.in,code2,6,1.421100e-02
3460,data_50-0.5-35031.in,code1,-1,1.000000e+02
3461,data_50-0.5-35031.in,code2,-1,1.000000e+02
3462,data_10-0.62-15680.in,code1,4,1.780000e-04
3463,data_10-0.62-15680.in,code2,4,1.800000e-05
3464,data_30-0.02-23212.in,code1,2,2.010000e-04
3465,data_30-0.02-23212.in,code2,2,1.700000e-05
3466,data_30-0.02-20644.in,code1,2,1.340000e-04
3467,data_30-0.02-20644.in,code2,2,1.100000e-05
3468,data_60-0.64-22170.in,code1,-1,1.000000e+02
3469,data_60-0.64-22170.in,code2,-1,1.000000e+02
3470,data_20-0.58-85360.in,code1,7,4.031900e-02
3471,data_20-0.58-85360.in,code2,7,1.124400e-02
3472,data_80-0.02-34958.in,code1,-1,1.000000e+02
3473,data_80-0.02-34958.in,code2,-1,1.000000e+02
3474,data_10-0.58-30230.in,code1,5,3.300000e-05
3475,data_10-0.58-30230.in,code2,5,1.800000e-05
3476,data_70-0.58-34958.in,code1,-1,1.000000e+02
3477,data_70-0.58-34958.in,code2,-1,1.000000e+02
3478,data_100-0.5-14308.in,code1,-1,1.000000e+02
3479,data_100-0.5-14308.in,code2,-1,1.000000e+02
3480,data_30-0.34-15680.in,code1,5,1.887900e-02
3481,data_30-0.34-15680.in,code2,5,1.259000e-03
3482,data_90-0.64-45495.in,code1,-1,1.000000e+02
3483,data_90-0.64-45495.in,code2,-1,1.000000e+02
3484,data_70-0.64-70889.in,code1,-1,1.000000e+02
3485,data_70-0.64-70889.in,code2,-1,1.000000e+02
3486,data_10-0.58-35661.in,code1,4,2.200000e-05
3487,data_10-0.58-35661.in,code2,4,1.200000e-05
3488,data_90-0.62-72984.in,code1,-1,1.000000e+02
3489,data_90-0.62-72984.in,code2,-1,1.000000e+02
3490,data_40-0.5-25053.in,code1,-1,1.000000e+02
3491,data_40-0.5-25053.in,code2,-1,1.000000e+02
3492,data_10-0.58-15680.in,code1,4,2.600000e-05
3493,data_10-0.58-15680.in,code2,4,1.200000e-05
3494,data_60-0.34-15680.in,code1,-1,1.000000e+02
3495,data_60-0.34-15680.in,code2,-1,1.000000e+02
3496,data_20-0.58-32552.in,code1,6,9.047400e-02
3497,data_20-0.58-32552.in,code2,6,1.005770e-01
3498,data_60-0.64-45455.in,code1,-1,1.000000e+02
3499,data_60-0.64-45455.in,code2,-1,1.000000e+02
3500,data_10-0.5-14308.in,code1,4,1.800000e-05
3501,data_10-0.5-14308.in,code2,4,1.400000e-05
3502,data_20-0.58-30230.in,code1,6,9.231000e-03
3503,data_20-0.58-30230.in,code2,6,4.090000e-04
3504,data_80-0.62-84888.in,code1,-1,1.000000e+02
3505,data_80-0.62-84888.in,code2,-1,1.000000e+02
3506,data_50-0.02-87626.in,code1,2,1.055869e+00
3507,data_50-0.02-87626.in,code2,2,1.286000e-03
3508,data_100-0.62-35031.in,code1,-1,1.000000e+02
3509,data_100-0.62-35031.in,code2,-1,1.000000e+02
3510,data_20-0.5-30712.in,code1,6,1.491900e-02
3511,data_20-0.5-30712.in,code2,6,3.460000e-03
3512,data_90-0.58-30230.in,code1,-1,1.000000e+02
3513,data_90-0.58-30230.in,code2,-1,1.000000e+02
3514,data_10-0.5-23212.in,code1,5,6.700000e-05
3515,data_10-0.5-23212.in,code2,5,9.800000e-05
3516,data_100-0.5-45455.in,code1,-1,1.000000e+02
3517,data_100-0.5-45455.in,code2,-1,1.000000e+02
3518,data_30-0.62-72984.in,code1,-1,1.000000e+02
3519,data_30-0.62-72984.in,code2,8,8.637700e+00
3520,data_20-0.5-45455.in,code1,6,1.767000e-03
3521,data_20-0.5-45455.in,code2,6,8.440000e-04
3522,data_90-0.62-37303.in,code1,-1,1.000000e+02
3523,data_90-0.62-37303.in,code2,-1,1.000000e+02
3524,data_20-0.5-72984.in,code1,5,1.950000e-04
3525,data_20-0.5-72984.in,code2,5,4.140000e-04
3526,data_70-0.64-93196.in,code1,-1,1.000000e+02
3527,data_70-0.64-93196.in,code2,-1,1.000000e+02
3528,data_80-0.58-30230.in,code1,-1,1.000000e+02
3529,data_80-0.58-30230.in,code2,-1,1.000000e+02
3530,data_100-0.58-20644.in,code1,-1,1.000000e+02
3531,data_100-0.58-20644.in,code2,-1,1.000000e+02
3532,data_80-0.34-30230.in,code1,-1,1.000000e+02
3533,data_80-0.34-30230.in,code2,-1,1.000000e+02
3534,data_80-0.34-84888.in,code1,-1,1.000000e+02
3535,data_80-0.34-84888.in,code2,-1,1.000000e+02
3536,data_100-0.34-82261.in,code1,-1,1.000000e+02
3537,data_100-0.34-82261.in,code2,-1,1.000000e+02
3538,data_70-0.02-84888.in,code1,3,1.199314e+00
3539,data_70-0.02-84888.in,code2,-1,1.000000e+02
3540,data_60-0.34-34958.in,code1,-1,1.000000e+02
3541,data_60-0.34-34958.in,code2,-1,1.000000e+02
3542,data_10-0.62-20644.in,code1,5,1.460000e-04
3543,data_10-0.62-20644.in,code2,5,4.700000e-05
3544,data_90-0.64-32552.in,code1,-1,1.000000e+02
3545,data_90-0.64-32552.in,code2,-1,1.000000e+02
3546,data_50-0.62-26078.in,code1,-1,1.000000e+02
3547,data_50-0.62-26078.in,code2,-1,1.000000e+02
3548,data_50-0.58-70889.in,code1,-1,1.000000e+02
3549,data_50-0.58-70889.in,code2,-1,1.000000e+02
3550,data_90-0.5-14308.in,code1,-1,1.000000e+02
3551,data_90-0.5-14308.in,code2,-1,1.000000e+02
3552,data_40-0.58-35031.in,code1,-1,1.000000e+02
3553,data_40-0.58-35031.in,code2,-1,1.000000e+02
3554,data_90-0.58-30592.in,code1,-1,1.000000e+02
3555,data_90-0.58-30592.in,code2,-1,1.000000e+02
3556,data_70-0.02-11974.in,code1,-1,1.000000e+02
3557,data_70-0.02-11974.in,code2,-1,1.000000e+02
3558,data_20-0.34-47252.in,code1,5,6.150000e-04
3559,data_20-0.34-47252.in,code2,5,2.107000e-03
3560,data_50-0.5-11974.in,code1,-1,1.000000e+02
3561,data_50-0.5-11974.in,code2,-1,1.000000e+02
3562,data_20-0.62-22170.in,code1,8,1.597830e-01
3563,data_20-0.62-22170.in,code2,8,1.529040e+00
3564,data_50-0.64-14308.in,code1,-1,1.000000e+02
3565,data_50-0.64-14308.in,code2,-1,1.000000e+02
3566,data_50-0.62-82261.in,code1,-1,1.000000e+02
3567,data_50-0.62-82261.in,code2,-1,1.000000e+02
3568,data_30-0.64-70889.in,code1,9,8.935201e+01
3569,data_30-0.64-70889.in,code2,-1,1.000000e+02
3570,data_20-0.5-23212.in,code1,6,2.675000e-03
3571,data_20-0.5-23212.in,code2,6,4.448000e-03
3572,data_30-0.62-30712.in,code1,9,6.351535e+01
3573,data_30-0.62-30712.in,code2,-1,1.000000e+02
3574,data_30-0.62-45495.in,code1,-1,1.000000e+02
3575,data_30-0.62-45495.in,code2,-1,1.000000e+02
3576,data_90-0.5-15680.in,code1,-1,1.000000e+02
3577,data_90-0.5-15680.in,code2,-1,1.000000e+02
3578,data_70-0.34-30592.in,code1,-1,1.000000e+02
3579,data_70-0.34-30592.in,code2,-1,1.000000e+02
3580,data_30-0.02-38658.in,code1,2,2.030000e-04
3581,data_30-0.02-38658.in,code2,2,1.600000e-05
3582,data_10-0.34-22170.in,code1,3,2.000000e-05
3583,data_10-0.34-22170.in,code2,3,1.300000e-05
3584,data_40-0.58-14308.in,code1,-1,1.000000e+02
3585,data_40-0.58-14308.in,code2,-1,1.000000e+02
3586,data_30-0.34-64116.in,code1,6,1.208743e+00
3587,data_30-0.34-64116.in,code2,6,1.757391e+00
3588,data_30-0.62-22170.in,code1,-1,1.000000e+02
3589,data_30-0.62-22170.in,code2,-1,1.000000e+02
3590,data_40-0.64-20644.in,code1,-1,1.000000e+02
3591,data_40-0.64-20644.in,code2,-1,1.000000e+02
3592,data_40-0.34-11974.in,code1,6,1.397446e+01
3593,data_40-0.34-11974.in,code2,-1,1.000000e+02
3594,data_50-0.58-84888.in,code1,-1,1.000000e+02
3595,data_50-0.58-84888.in,code2,-1,1.000000e+02
3596,data_60-0.62-72984.in,code1,-1,1.000000e+02
3597,data_60-0.62-72984.in,code2,-1,1.000000e+02
3598,data_60-0.5-73752.in,code1,-1,1.000000e+02
3599,data_60-0.5-73752.in,code2,-1,1.000000e+02
